"","X.1","X","stock","species","broodyear","recruits","spawners","stock.id"
"430",1576,29610,"Raft","Sockeye",1971,12361,223,38
"431",1577,29710,"Raft","Sockeye",1972,57821,4507,38
"432",1578,29810,"Raft","Sockeye",1973,9361,1345,38
"433",1579,29910,"Raft","Sockeye",1974,12223,1479,38
"434",1580,3002,"Raft","Sockeye",1975,6716,1391,38
"435",1581,3011,"Raft","Sockeye",1976,19926,3976,38
"436",1582,30210,"Raft","Sockeye",1977,6940,198,38
"437",1583,30310,"Raft","Sockeye",1978,18748,1343,38
"438",1584,30410,"Raft","Sockeye",1979,3039,693,38
"439",1585,30510,"Raft","Sockeye",1980,51723,2056,38
"440",1586,3069,"Raft","Sockeye",1981,8639,312,38
"441",1587,3071,"Raft","Sockeye",1982,3770,1533,38
"442",1588,3081,"Raft","Sockeye",1983,5601,1821,38
"443",1589,30910,"Raft","Sockeye",1984,47063,6701,38
"444",1590,31010,"Raft","Sockeye",1985,4533,1922,38
"445",1591,31110,"Raft","Sockeye",1986,3013,1080,38
"446",1592,31210,"Raft","Sockeye",1987,3820,723,38
"447",1593,31310,"Raft","Sockeye",1988,50485,9207,38
"448",1594,3141,"Raft","Sockeye",1989,11299,925,38
"449",1595,3151,"Raft","Sockeye",1990,2544,412,38
"450",1596,3163,"Raft","Sockeye",1991,1461,264,38
"451",1597,3171,"Raft","Sockeye",1992,67359,4112,38
"452",1598,3181,"Raft","Sockeye",1993,33598,2934,38
"453",1599,3193,"Raft","Sockeye",1994,28472,800,38
"454",1600,32010,"Raft","Sockeye",1995,27270,682,38
"455",1601,3214,"Raft","Sockeye",1996,112592,21381,38
"456",1602,3221,"Raft","Sockeye",1997,51264,2367,38
"457",1603,3231,"Raft","Sockeye",1998,16238,3585,38
"458",1604,32410,"Raft","Sockeye",1999,61149,3499,38
"459",1605,32510,"Raft","Sockeye",2000,115396,27668,38
"460",1606,3262,"Raft","Sockeye",2001,96695,16025,38
"461",1607,3271,"Raft","Sockeye",2002,42833,8402,38
"462",1608,32810,"Raft","Sockeye",2003,8475,4890,38
"463",1609,32910,"Raft","Sockeye",2004,51235,3244,38
"464",1610,33010,"Raft","Sockeye",2005,9093,16967,38
"465",1611,33110,"Raft","Sockeye",2006,17318,3442,38
"466",1612,33210,"Raft","Sockeye",2007,10715,8064,38
"467",1613,3333,"Raft","Sockeye",2008,18578,3562,38
"468",1614,3341,"Raft","Sockeye",2009,35114,6039,38
"469",1615,3354,"Raft","Sockeye",2010,43560,2389,38
"470",1616,3361,"Raft","Sockeye",2011,23289,4430,38
"471",1617,337,"Raft","Sockeye",2012,21033,1710,38
"472",1618,338,"Raft","Sockeye",2013,5311,9045,38
"473",1619,339,"Raft","Sockeye",2014,12125,9471,38
"474",1620,340,"Raft","Sockeye",2015,1612,8794,38
"475",1621,341,"Quesnel","Sockeye",1948,618,48,39
"476",1622,342,"Quesnel","Sockeye",1949,486378,19210,39
"477",1623,343,"Quesnel","Sockeye",1950,2048,264,39
"478",1624,344,"Quesnel","Sockeye",1951,413,9,39
"479",1625,345,"Quesnel","Sockeye",1952,562,51,39
"480",1626,346,"Quesnel","Sockeye",1953,610245,47564,39
"481",1627,347,"Quesnel","Sockeye",1954,10692,146,39
"482",1628,348,"Quesnel","Sockeye",1955,180,30,39
"483",1629,349,"Quesnel","Sockeye",1956,1133,39,39
"484",1630,350,"Quesnel","Sockeye",1957,999533,132852,39
"485",1631,351,"Quesnel","Sockeye",1958,3412,1269,39
"486",1632,352,"Quesnel","Sockeye",1959,165,29,39
"487",1633,353,"Quesnel","Sockeye",1960,1475,123,39
"488",1634,354,"Quesnel","Sockeye",1961,1240890,70000,39
"489",1635,355,"Quesnel","Sockeye",1962,7287,566,39
"490",1636,356,"Quesnel","Sockeye",1963,956,40,39
"491",1637,357,"Quesnel","Sockeye",1964,2812,159,39
"492",1638,358,"Quesnel","Sockeye",1965,1667172,105393,39
"493",1639,359,"Quesnel","Sockeye",1966,7462,1040,39
"494",1640,360,"Quesnel","Sockeye",1967,1761,24,39
"495",1641,361,"Quesnel","Sockeye",1968,428,333,39
"496",1642,362,"Quesnel","Sockeye",1969,1640832,76565,39
"497",1643,363,"Quesnel","Sockeye",1970,20339,388,39
"498",1644,364,"Quesnel","Sockeye",1971,747,16,39
"499",1645,365,"Quesnel","Sockeye",1972,865,46,39
"500",1646,366,"Quesnel","Sockeye",1973,2336434,112414,39
"501",1647,367,"Quesnel","Sockeye",1974,31024,2587,39
"502",1648,368,"Quesnel","Sockeye",1975,1865,105,39
"503",1649,369,"Quesnel","Sockeye",1976,1233,209,39
"504",1650,370,"Quesnel","Sockeye",1977,3878522,160717,39
"505",1651,371,"Quesnel","Sockeye",1978,196724,4349,39
"506",1652,372,"Quesnel","Sockeye",1979,6011,238,39
"507",1653,373,"Quesnel","Sockeye",1980,2446,98,39
"508",1654,374,"Quesnel","Sockeye",1981,9786652,332290,39
"509",1655,375,"Quesnel","Sockeye",1982,555542,20054,39
"510",1656,376,"Quesnel","Sockeye",1983,40412,1098,39
"511",1657,377,"Quesnel","Sockeye",1984,6953,551,39
"512",1658,378,"Quesnel","Sockeye",1985,12545239,692799,39
"513",1659,379,"Quesnel","Sockeye",1986,2532784,94792,39
"514",1660,380,"Quesnel","Sockeye",1987,176592,11238,39
"515",1661,381,"Quesnel","Sockeye",1988,26342,4185,39
"516",1662,382,"Quesnel","Sockeye",1989,10641495,940432,39
"517",1663,383,"Quesnel","Sockeye",1990,3283634,259218,39
"518",1664,384,"Quesnel","Sockeye",1991,151175,24861,39
"519",1665,385,"Quesnel","Sockeye",1992,29214,3046,39
"520",1666,386,"Quesnel","Sockeye",1993,6851040,1507350,39
"521",1667,387,"Quesnel","Sockeye",1994,2477091,356251,39
"522",1668,388,"Quesnel","Sockeye",1995,167306,116867,39
"523",1669,389,"Quesnel","Sockeye",1996,90690,21719,39
"524",1670,390,"Quesnel","Sockeye",1997,4692773,904914,39
"525",1671,391,"Quesnel","Sockeye",1998,4739875,534532,39
"526",1672,392,"Quesnel","Sockeye",1999,810586,106908,39
"527",1673,393,"Quesnel","Sockeye",2000,53810,37163,39
"528",1674,394,"Quesnel","Sockeye",2001,3701006,1740454,39
"529",1675,395,"Quesnel","Sockeye",2002,640265,1312599,39
"530",1676,396,"Quesnel","Sockeye",2003,143876,148235,39
"531",1677,397,"Quesnel","Sockeye",2004,12695,6629,39
"532",1678,398,"Quesnel","Sockeye",2005,209440,772179,39
"533",1679,399,"Quesnel","Sockeye",2006,646323,90069,39
"534",1680,400,"Quesnel","Sockeye",2007,73622,33601,39
"535",1681,401,"Quesnel","Sockeye",2008,7570,2473,39
"536",1682,402,"Quesnel","Sockeye",2009,318507,82781,39
"537",1683,403,"Quesnel","Sockeye",2010,2531721,131545,39
"538",1684,404,"Quesnel","Sockeye",2011,39948,16936,39
"539",1685,405,"Quesnel","Sockeye",2012,2644,97,39
"540",1686,406,"Quesnel","Sockeye",2013,150184,93727,39
"541",1687,407,"Quesnel","Sockeye",2014,2172602,430821,39
"542",1688,408,"Quesnel","Sockeye",2015,6341,25749,39
"543",1689,409,"Chilko","Sockeye",1948,1947973,364597,40
"544",1690,410,"Chilko","Sockeye",1949,623138,33029,40
"545",1691,411,"Chilko","Sockeye",1950,205875,6555,40
"546",1692,412,"Chilko","Sockeye",1951,752327,57563,40
"547",1693,413,"Chilko","Sockeye",1952,1858476,233628,40
"548",1694,414,"Chilko","Sockeye",1953,619456,94471,40
"549",1695,415,"Chilko","Sockeye",1954,712749,21247,40
"550",1696,416,"Chilko","Sockeye",1955,1513275,75834,40
"551",1697,417,"Chilko","Sockeye",1956,2435670,368607,40
"552",1698,418,"Chilko","Sockeye",1957,138228,83128,40
"553",1699,419,"Chilko","Sockeye",1958,433371,70433,40
"554",1700,420,"Chilko","Sockeye",1959,2212583,272891,40
"555",1701,421,"Chilko","Sockeye",1960,1053335,244864,40
"556",1702,422,"Chilko","Sockeye",1961,69453,15038,40
"557",1703,423,"Chilko","Sockeye",1962,985562,42125,40
"558",1704,424,"Chilko","Sockeye",1963,1206303,57207,40
"559",1705,425,"Chilko","Sockeye",1964,2040082,131590,40
"560",1706,426,"Chilko","Sockeye",1965,158944,20813,40
"561",1707,427,"Chilko","Sockeye",1966,889200,107541,40
"562",1708,428,"Chilko","Sockeye",1967,2004710,90006,40
"563",1709,429,"Chilko","Sockeye",1968,2476069,181912,40
"564",1710,430,"Chilko","Sockeye",1969,402359,25519,40
"565",1711,431,"Chilko","Sockeye",1970,694456,50923,40
"566",1712,432,"Chilko","Sockeye",1971,852842,97365,40
"567",1713,433,"Chilko","Sockeye",1972,2109574,332353,40
"568",1714,434,"Chilko","Sockeye",1973,248297,30231,40
"569",1715,435,"Chilko","Sockeye",1974,712467,71127,40
"570",1716,436,"Chilko","Sockeye",1975,1513636,133782,40
"571",1717,437,"Chilko","Sockeye",1976,1699113,228326,40
"572",1718,438,"Chilko","Sockeye",1977,199200,20385,40
"573",1719,439,"Chilko","Sockeye",1978,1265579,85570,40
"574",1720,440,"Chilko","Sockeye",1979,1721513,147920,40
"575",1721,441,"Chilko","Sockeye",1980,4441927,293234,40
"576",1722,442,"Chilko","Sockeye",1981,208706,20164,40
"577",1723,443,"Chilko","Sockeye",1982,1599217,142515,40
"578",1724,444,"Chilko","Sockeye",1983,2119741,213715,40
"579",1725,445,"Chilko","Sockeye",1984,676358,283152,40
"580",1726,446,"Chilko","Sockeye",1985,572968,34979,40
"581",1727,447,"Chilko","Sockeye",1986,4800439,165504,40
"582",1728,448,"Chilko","Sockeye",1987,4420836,268111,40
"583",1729,449,"Chilko","Sockeye",1988,3296360,206206,40
"584",1730,450,"Chilko","Sockeye",1989,3117371,42811,40
"585",1731,451,"Chilko","Sockeye",1990,2628585,497991,40
"586",1732,452,"Chilko","Sockeye",1991,1382549,597537,40
"587",1733,453,"Chilko","Sockeye",1992,1866349,319959,40
"588",1734,4541,"Chilko","Sockeye",1993,3963871,322298,40
"589",1735,4551,"Chilko","Sockeye",1994,1419987,253976,40
"590",1736,4561,"Chilko","Sockeye",1995,1274336,298027,40
"591",1737,4571,"Chilko","Sockeye",1996,1363890,504469,40
"592",1738,4581,"Chilko","Sockeye",1997,885013,509298,40
"593",1739,4591,"Chilko","Sockeye",1998,536366,467624,40
"594",1740,4601,"Chilko","Sockeye",1999,1570589,432565,40
"595",1741,4611,"Chilko","Sockeye",2000,501890,395559,40
"596",1742,4621,"Chilko","Sockeye",2001,1158636,331244,40
"597",1743,4631,"Chilko","Sockeye",2002,1239287,215050,40
"598",1744,4641,"Chilko","Sockeye",2003,386062,334896,40
"599",1745,4651,"Chilko","Sockeye",2004,426764,49193,40
"600",1746,4661,"Chilko","Sockeye",2005,363559,285065,40
"601",1747,4671,"Chilko","Sockeye",2006,5066618,261918,40
"602",1748,4681,"Chilko","Sockeye",2007,1133079,156518,40
"603",1749,4691,"Chilko","Sockeye",2008,538455,68731,40
"604",1750,4701,"Chilko","Sockeye",2009,1839231,127367,40
"605",1751,4711,"Chilko","Sockeye",2010,2917407,1181540,40
"606",1752,4721,"Chilko","Sockeye",2011,877007,457653,40
"607",1753,4731,"Chilko","Sockeye",2012,224737,90759,40
"608",1754,4741,"Chilko","Sockeye",2013,487594,624483,40
"609",1755,4751,"Chilko","Sockeye",2014,1643852,669181,40
"610",1756,4761,"Chilko","Sockeye",2015,216621,429012,40
"611",1757,4771,"Seymour","Sockeye",1948,29658,1280,41
"612",1758,4781,"Seymour","Sockeye",1949,34705,3476,41
"613",1759,4791,"Seymour","Sockeye",1950,162026,4697,41
"614",1760,4801,"Seymour","Sockeye",1951,68943,11504,41
"615",1761,4811,"Seymour","Sockeye",1952,11249,2780,41
"616",1762,4821,"Seymour","Sockeye",1953,45268,2907,41
"617",1763,4831,"Seymour","Sockeye",1954,461522,12463,41
"618",1764,4841,"Seymour","Sockeye",1955,310002,5178,41
"619",1765,4851,"Seymour","Sockeye",1956,12763,1102,41
"620",1766,4861,"Seymour","Sockeye",1957,24583,7106,41
"621",1767,4871,"Seymour","Sockeye",1958,195518,44285,41
"622",1768,4881,"Seymour","Sockeye",1959,175980,25473,41
"623",1769,4891,"Seymour","Sockeye",1960,8837,1862,41
"624",1770,4901,"Seymour","Sockeye",1961,32923,1957,41
"625",1771,4911,"Seymour","Sockeye",1962,176546,27411,41
"626",1772,4921,"Seymour","Sockeye",1963,114086,26742,41
"627",1773,4931,"Seymour","Sockeye",1964,18498,1321,41
"628",1774,4941,"Seymour","Sockeye",1965,34890,2550,41
"629",1775,4951,"Seymour","Sockeye",1966,141828,12943,41
"630",1776,4961,"Seymour","Sockeye",1967,220851,7264,41
"631",1777,4971,"Seymour","Sockeye",1968,22108,2064,41
"632",1778,4981,"Seymour","Sockeye",1969,14875,3276,41
"633",1779,4991,"Seymour","Sockeye",1970,226369,3603,41
"634",1780,500,"Seymour","Sockeye",1971,135310,9463,41
"635",1781,501,"Seymour","Sockeye",1972,56785,1418,41
"636",1782,502,"Seymour","Sockeye",1973,24800,1150,41
"637",1783,503,"Seymour","Sockeye",1974,248730,25096,41
"638",1784,504,"Seymour","Sockeye",1975,180684,15756,41
"639",1785,505,"Seymour","Sockeye",1976,18422,4898,41
"640",1786,506,"Seymour","Sockeye",1977,70046,2883,41
"641",1787,507,"Seymour","Sockeye",1978,261925,30757,41
"642",1788,508,"Seymour","Sockeye",1979,135614,24866,41
"643",1789,509,"Seymour","Sockeye",1980,52848,4616,41
"644",1790,510,"Seymour","Sockeye",1981,30875,5354,41
"645",1791,511,"Seymour","Sockeye",1982,508455,27219,41
"646",1792,512,"Seymour","Sockeye",1983,272460,14014,41
"647",1793,513,"Seymour","Sockeye",1984,36017,9148,41
"648",1794,514,"Seymour","Sockeye",1985,43576,2684,41
"649",1795,515,"Seymour","Sockeye",1986,824169,57017,41
"650",1796,516,"Seymour","Sockeye",1987,442220,41080,41
"651",1797,517,"Seymour","Sockeye",1988,10843,7989,41
"652",1798,518,"Seymour","Sockeye",1989,18877,2864,41
"653",1799,519,"Seymour","Sockeye",1990,278827,108234,41
"654",1800,520,"Seymour","Sockeye",1991,95565,60797,41
"655",1801,521,"Seymour","Sockeye",1992,17906,3586,41
"656",1802,522,"Seymour","Sockeye",1993,8716,4950,41
"657",1803,523,"Seymour","Sockeye",1994,172547,19152,41
"658",1804,524,"Seymour","Sockeye",1995,66040,23901,41
"659",1805,525,"Seymour","Sockeye",1996,39470,9590,41
"660",1806,526,"Seymour","Sockeye",1997,1944,836,41
"661",1807,527,"Seymour","Sockeye",1998,214404,14548,41
"662",1808,528,"Seymour","Sockeye",1999,133931,10072,41
"663",1809,529,"Seymour","Sockeye",2000,59563,11860,41
"664",1810,530,"Seymour","Sockeye",2001,19042,3743,41
"665",1811,531,"Seymour","Sockeye",2002,507957,55465,41
"666",1812,532,"Seymour","Sockeye",2003,12366,18483,41
"667",1813,533,"Seymour","Sockeye",2004,6918,762,41
"668",1814,534,"Seymour","Sockeye",2005,7820,2326,41
"669",1815,535,"Seymour","Sockeye",2006,1086668,57783,41
"670",1816,536,"Seymour","Sockeye",2007,18273,5905,41
"671",1817,537,"Seymour","Sockeye",2008,2355,311,41
"672",1818,538,"Seymour","Sockeye",2009,46977,3093,41
"673",1819,539,"Seymour","Sockeye",2010,274195,287496,41
"674",1820,540,"Seymour","Sockeye",2011,16977,7994,41
"675",1821,541,"Seymour","Sockeye",2012,819,264,41
"676",1822,542,"Seymour","Sockeye",2013,7838,13883,41
"677",1823,543,"Seymour","Sockeye",2014,386637,57414,41
"678",1824,544,"Seymour","Sockeye",2015,858,3960,41
"679",1825,545,"Late Shuswap","Sockeye",1948,28330,8502,42
"680",1826,546,"Late Shuswap","Sockeye",1949,40793,2011,42
"681",1827,547,"Late Shuswap","Sockeye",1950,9944058,583072,42
"682",1828,548,"Late Shuswap","Sockeye",1951,529582,82094,42
"683",1829,549,"Late Shuswap","Sockeye",1952,17932,4211,42
"684",1830,550,"Late Shuswap","Sockeye",1953,31027,1623,42
"685",1831,551,"Late Shuswap","Sockeye",1954,15869336,1067640,42
"686",1832,552,"Late Shuswap","Sockeye",1955,865520,44634,42
"687",1833,553,"Late Shuswap","Sockeye",1956,7974,2103,42
"688",1834,554,"Late Shuswap","Sockeye",1957,3163,1651,42
"689",1835,555,"Late Shuswap","Sockeye",1958,2213808,1128898,42
"690",1836,556,"Late Shuswap","Sockeye",1959,382302,89270,42
"691",1837,557,"Late Shuswap","Sockeye",1960,2549,1322,42
"692",1838,558,"Late Shuswap","Sockeye",1961,8147,854,42
"693",1839,559,"Late Shuswap","Sockeye",1962,2925312,652104,42
"694",1840,560,"Late Shuswap","Sockeye",1963,3131346,80246,42
"695",1841,561,"Late Shuswap","Sockeye",1964,19626,345,42
"696",1842,562,"Late Shuswap","Sockeye",1965,24808,1332,42
"697",1843,563,"Late Shuswap","Sockeye",1966,4051932,661765,42
"698",1844,564,"Late Shuswap","Sockeye",1967,3184223,402434,42
"699",1845,565,"Late Shuswap","Sockeye",1968,21961,2713,42
"700",1846,566,"Late Shuswap","Sockeye",1969,29860,3166,42
"701",1847,567,"Late Shuswap","Sockeye",1970,5580907,787577,42
"702",1848,568,"Late Shuswap","Sockeye",1971,702125,159119,42
"703",1849,569,"Late Shuswap","Sockeye",1972,44505,2155,42
"704",1850,570,"Late Shuswap","Sockeye",1973,67868,2467,42
"705",1851,571,"Late Shuswap","Sockeye",1974,7050422,619143,42
"706",1852,572,"Late Shuswap","Sockeye",1975,1026264,85540,42
"707",1853,573,"Late Shuswap","Sockeye",1976,14170,3072,42
"708",1854,574,"Late Shuswap","Sockeye",1977,93645,6027,42
"709",1855,575,"Late Shuswap","Sockeye",1978,9657379,1014791,42
"710",1856,576,"Late Shuswap","Sockeye",1979,1499666,162068,42
"711",1857,577,"Late Shuswap","Sockeye",1980,23307,1817,42
"712",1858,578,"Late Shuswap","Sockeye",1981,9470,5950,42
"713",1859,5791,"Late Shuswap","Sockeye",1982,9464899,1568612,42
"714",1860,5801,"Late Shuswap","Sockeye",1983,1980917,100257,42
"715",1861,5811,"Late Shuswap","Sockeye",1984,33174,2403,42
"716",1862,5821,"Late Shuswap","Sockeye",1985,14934,813,42
"717",1863,5831,"Late Shuswap","Sockeye",1986,10945795,1068368,42
"718",1864,5841,"Late Shuswap","Sockeye",1987,3903932,310451,42
"719",1865,5851,"Late Shuswap","Sockeye",1988,8220,3556,42
"720",1866,5861,"Late Shuswap","Sockeye",1989,13135,382,42
"721",1867,5871,"Late Shuswap","Sockeye",1990,7770370,1744387,42
"722",1868,5881,"Late Shuswap","Sockeye",1991,866189,615852,42
"723",1869,5891,"Late Shuswap","Sockeye",1992,19909,6640,42
"724",1870,5901,"Late Shuswap","Sockeye",1993,15366,753,42
"725",1871,5911,"Late Shuswap","Sockeye",1994,2610200,664678,42
"726",1872,5921,"Late Shuswap","Sockeye",1995,771591,210742,42
"727",1873,5931,"Late Shuswap","Sockeye",1996,61532,5493,42
"728",1874,5941,"Late Shuswap","Sockeye",1997,34711,597,42
"729",1875,5951,"Late Shuswap","Sockeye",1998,7248023,680552,42
"730",1876,5961,"Late Shuswap","Sockeye",1999,698913,138275,42
"731",1877,5971,"Late Shuswap","Sockeye",2000,1388,164,42
"732",1878,5981,"Late Shuswap","Sockeye",2001,8890,2138,42
"733",1879,5991,"Late Shuswap","Sockeye",2002,7509787,2844548,42
"734",1880,6001,"Late Shuswap","Sockeye",2003,138420,189695,42
"735",1881,6011,"Late Shuswap","Sockeye",2004,1935,2234,42
"736",1882,6021,"Late Shuswap","Sockeye",2005,33870,11793,42
"737",1883,6031,"Late Shuswap","Sockeye",2006,17571901,1170692,42
"738",1884,6041,"Late Shuswap","Sockeye",2007,214511,32296,42
"739",1885,6051,"Late Shuswap","Sockeye",2008,9300,83,42
"740",1886,6061,"Late Shuswap","Sockeye",2009,385521,20208,42
"741",1887,6071,"Late Shuswap","Sockeye",2010,8223221,3073220,42
"742",1888,6081,"Late Shuswap","Sockeye",2011,20033,46028,42
"743",1889,6091,"Late Shuswap","Sockeye",2013,28041,87946,42
"744",1890,6101,"Late Shuswap","Sockeye",2014,4310691,1053404,42
"745",1891,6111,"Late Shuswap","Sockeye",2015,1689,3178,42
"746",1892,6121,"Birkenhead","Sockeye",1948,208791,54755,43
"747",1893,6131,"Birkenhead","Sockeye",1949,308662,43328,43
"748",1894,6141,"Birkenhead","Sockeye",1950,242740,41370,43
"749",1895,615,"Birkenhead","Sockeye",1951,216719,13589,43
"750",1896,616,"Birkenhead","Sockeye",1952,244678,24744,43
"751",1897,617,"Birkenhead","Sockeye",1953,156143,16287,43
"752",1898,618,"Birkenhead","Sockeye",1954,175704,8635,43
"753",1899,619,"Birkenhead","Sockeye",1955,280383,8185,43
"754",1900,6201,"Birkenhead","Sockeye",1956,279109,27156,43
"755",1901,6211,"Birkenhead","Sockeye",1957,76363,7068,43
"756",1902,6221,"Birkenhead","Sockeye",1958,129262,5510,43
"757",1903,6231,"Birkenhead","Sockeye",1959,268022,11388,43
"758",1904,6241,"Birkenhead","Sockeye",1960,172100,19198,43
"759",1905,6251,"Birkenhead","Sockeye",1961,129815,10550,43
"760",1906,6261,"Birkenhead","Sockeye",1962,102491,14311,43
"761",1907,6271,"Birkenhead","Sockeye",1963,456078,20769,43
"762",1908,6281,"Birkenhead","Sockeye",1964,365895,27978,43
"763",1909,6291,"Birkenhead","Sockeye",1965,165171,9769,43
"764",1910,6301,"Birkenhead","Sockeye",1966,316855,13462,43
"765",1911,6311,"Birkenhead","Sockeye",1967,492408,17580,43
"766",1912,6321,"Birkenhead","Sockeye",1968,285207,31042,43
"767",1913,6331,"Birkenhead","Sockeye",1969,791869,14324,43
"768",1914,6341,"Birkenhead","Sockeye",1970,738909,19252,43
"769",1915,6351,"Birkenhead","Sockeye",1971,369096,16143,43
"770",1916,6361,"Birkenhead","Sockeye",1972,519340,26202,43
"771",1917,6371,"Birkenhead","Sockeye",1973,216524,28374,43
"772",1918,6381,"Birkenhead","Sockeye",1974,727181,85495,43
"773",1919,6391,"Birkenhead","Sockeye",1975,120593,19653,43
"774",1920,6401,"Birkenhead","Sockeye",1976,619577,50023,43
"775",1921,6411,"Birkenhead","Sockeye",1977,431633,12799,43
"776",1922,6421,"Birkenhead","Sockeye",1978,666214,48158,43
"777",1923,6431,"Birkenhead","Sockeye",1979,415951,35168,43
"778",1924,6441,"Birkenhead","Sockeye",1980,163172,32786,43
"779",1925,6451,"Birkenhead","Sockeye",1981,266159,27175,43
"780",1926,6461,"Birkenhead","Sockeye",1982,1816442,72353,43
"781",1927,6471,"Birkenhead","Sockeye",1983,808110,21069,43
"782",1928,6481,"Birkenhead","Sockeye",1984,470361,23226,43
"783",1929,6491,"Birkenhead","Sockeye",1985,245842,5757,43
"784",1930,6501,"Birkenhead","Sockeye",1986,1211967,197841,43
"785",1931,6511,"Birkenhead","Sockeye",1987,999898,89492,43
"786",1932,6521,"Birkenhead","Sockeye",1988,927715,75537,43
"787",1933,6531,"Birkenhead","Sockeye",1989,1147929,15690,43
"788",1934,6541,"Birkenhead","Sockeye",1990,238613,97108,43
"789",1935,6551,"Birkenhead","Sockeye",1991,122385,152077,43
"790",1936,6561,"Birkenhead","Sockeye",1992,99182,93445,43
"791",1937,6571,"Birkenhead","Sockeye",1993,575880,151089,43
"792",1938,6581,"Birkenhead","Sockeye",1994,67413,22315,43
